location_id;city;state;postal_code;country
577;BHUBANESWAR;ODISHA;751015;IN
578;NASHIK;MAHARASHTRA;422401;IN
579;KATIHAR;BIHAR;854107;IN
580;KOLKATA;WEST BENGAL;700090;IN
581;ALAPPUZHA;KERALA;688002;IN
582;NEW DELHI;DELHI;110008;IN
583;BAREILLY;UTTAR PRADESH;243001;IN
584;NEW DELHI;DELHI;110007;IN
585;KOLKATA;WEST BENGAL;700039;IN
586;CHENNAI;TAMIL NADU;600043;IN
587;CHENNAI;TAMIL NADU;600093;IN
588;TIRORA;MAHARASHTRA;441911;IN
589;ZIRAKPUR;PUNJAB;140603;IN
590;VADODARA;Gujarat;390025;IN
591;AJMER;RAJASTHAN;305001;IN
592;MADIKERI;KARNATAKA;571201;IN
593;Thrissur;KERALA;680596;IN
594;PUNE;MAHARASHTRA;411006;IN
595;Bengaluru;KARNATAKA;560091;IN
596;CHENNAI;TAMIL NADU;600040;IN
597;JAMMU;JAMMU & KASHMIR;181124;IN
598;Dungarpur;RAJASTHAN;314031;IN
599;PANCHKULA;HARYANA;134117;IN
600;DHOLKA;Gujarat;382225;IN
601;DALTONGANJ;JHARKHAND;822102;IN
602;BENGALURU;KARNATAKA;560094;IN
603;BATHINDA;PUNJAB;151001;IN
604;LUCKNOW;UTTAR PRADESH;226026;IN
605;HYDERABAD;TELANGANA;501505;IN
606;Nagpur;MAHARASHTRA;440030;IN
607;RANCHI;JHARKHAND;834003;IN
608;PATNA;BIHAR;800024;IN
609;KAMATGI,Hunugund taluk,Bagalkot district;KARNATAKA;587120;IN
610;GUWAHATI;ASSAM;781017;IN
611;GUWAHATI;ASSAM;781015;IN
612;RANCHI;JHARKHAND;834009;IN
613;CHENNAI;TAMIL NADU;600088;IN
614;BHUBANESWAR;ODISHA;751001;IN
615;NEW DELHI;DELHI;110068;IN
616;NAGPUR;MAHARASHTRA;440013;IN
617;ARNI;MAHARASHTRA;445103;IN
618;MORBI;Gujarat;363641;IN
619;CHENNAI;TAMIL NADU;600106;IN
620;Bantwal;KARNATAKA;574211;IN
621;GUWAHATI;ASSAM;781035;IN
622;GANJAM;ODISHA;761209;IN
623;DEWAS;MADHYA PRADESH;455001;IN
624;PUNE;MAHARASHTRA;411040;IN
625;PATNA;BIHAR;800003;IN
626;NAGAUR;RAJASTHAN;342037;IN
627;KANPUR;UTTAR PRADESH;209864;IN
628;NEYYATTINKARA;KERALA;695122;IN
629;COIMBATORE;TAMIL NADU;641049;IN
630;MUMBAI;MAHARASHTRA;400012;IN
631;SILIGURI;WEST BENGAL;734013;IN
632;KUSHALANAGARA;KARNATAKA;571234;IN
633;kolkata;WEST BENGAL;700008;IN
634;Chennai;TAMIL NADU;603112;IN
635;SIMLAPAL;WEST BENGAL;722151;IN
636;NARKATIAGANJ;BIHAR;845455;IN
637;KOHIMA;NAGALAND;797001;IN
638;JALANDHAR;PUNJAB;144008;IN
639;Surat;Gujarat;394210;IN
640;THANE (W);MAHARASHTRA;400601;IN
641;MYSURU;KARNATAKA;570023;IN
642;NEW DELHI;DELHI;110052;IN
643;PORVORIM;GOA;403501;IN
644;NOIDA;UTTAR PRADESH;201304;IN
645;Hyderabad;TELANGANA;500016;IN
646;GUWAHATI;ASSAM;781011;IN
647;SANGLI;MAHARASHTRA;416416;IN
648;VADODARA;Gujarat;390010;IN
649;COIMBATORE;TAMIL NADU;641006;IN
650;KOTTAYAM;KERALA;686020;IN
651;DHARMADOM;KERALA;670661;IN
652;MUMBAI;MAHARASHTRA;400037;IN
653;VASAI VIRAR;MAHARASHTRA;401208;IN
654;LUDHIANA;PUNJAB;141008;IN
655;NATHDWARA;RAJASTHAN;313301;IN
656;Varanasi;UTTAR PRADESH;221002;IN
657;ULLAL;KARNATAKA;575018;IN
658;NANDED WAGHALA;MAHARASHTRA;431606;IN
659;BENGALURU;KARNATAKA;560024;IN
660;Sangareddy District;TELANGANA;502345;IN
661;NAGPUR;MAHARASHTRA;440007;IN
662;HYDERABAD;TELANGANA;500079;IN
663;Madurai;TAMIL NADU;625010;IN
664;COIMBATORE;TAMIL NADU;641045;IN
665;thane;MAHARASHTRA;400606;IN
666;BELAGAVI;KARNATAKA;590006;IN
667;HYDERABAD;TELANGANA;500081;IN
668;PATNA;BIHAR;800008;IN
669;Kanniyakumari;TAMIL NADU;629177;IN
670;HYDERABAD;TELANGANA;500033;IN
671;hyderabad;TELANGANA;500012;IN
672;MUMBAI;MAHARASHTRA;400063;IN
673;LUCKNOW;UTTAR PRADESH;226012;IN
674;KOLKATA;WEST BENGAL;700019;IN
675;KOLKATA;WEST BENGAL;700151;IN
676;ISNAPUR;TELANGANA;502307;IN
677;PUDUCHERRY;PUDUCHERRY;605110;IN
678;BASUDEBPUR;ODISHA;756125;IN
679;PUTTAPARTHI;ANDHRA PRADESH;515134;IN
680;BENGALURU;KARNATAKA;560002;IN
681;BISWAN;UTTAR PRADESH;261201;IN
682;GUWAHATI;ASSAM;781007;IN
683;VILLUPURAM;TAMIL NADU;605602;IN
684;KAMPUR TOWN;ASSAM;782426;IN
685;BARASAT;WEST BENGAL;700129;IN
686;MUMBAI;MAHARASHTRA;400088;IN
687;Lakkavaram;ANDHRA PRADESH;534451;IN
688;NEW DELHI;DELHI;110003;IN
689;Hazaribagh;JHARKHAND;825302;IN
690;ALLAHABAD;UTTAR PRADESH;211016;IN
691;MYSORE;KARNATAKA;570010;IN
692;PUNE;MAHARASHTRA;411023;IN
693;MATHURA;UTTAR PRADESH;281004;IN
694;BHILAI;CHHATTISGARH;490020;IN
695;JIND;HARYANA;126102;IN
696;CHENNAI;TAMIL NADU;600077;IN
697;Mumbai;MAHARASHTRA;400015;IN
698;BENGALURU;KARNATAKA;560050;IN
699;SANAND;Gujarat;382110;IN
700;HYDERABAD;TELANGANA;500100;IN
701;HYDERABAD;TELANGANA;500083;IN
702;BENGALURU;KARNATAKA;560084;IN
703;HOSKOTE;KARNATAKA;562114;IN
704;SURAT;Gujarat;395009;IN
705;VADODARA;Gujarat;390021;IN
706;PIMPRI CHINCHWAD;MAHARASHTRA;412101;IN
707;VADODARA;Gujarat;390006;IN
708;Motihari;BIHAR;845401;IN
709;MEERUT;UTTAR PRADESH;250004;IN
710;NOIDA;UTTAR PRADESH;201309;IN
711;davangere;KARNATAKA;577004;IN
712;HYDERABAD;TELANGANA;500020;IN
713;KOCHI;KERALA;682030;IN
714;Jetpur;Gujarat;360370;IN
715;RAIGANJ;WEST BENGAL;733130;IN
716;NAVI MUMBAI;MAHARASHTRA;410206;IN
717;COIMBATORE;TAMIL NADU;641027;IN
718;KARNAL;HARYANA;132001;IN
719;NAGPUR;MAHARASHTRA;440024;IN
720;JAIPUR;RAJASTHAN;302018;IN
721;CHITTOOR;ANDHRA PRADESH;517002;IN
722;PATNA;BIHAR;800013;IN
723;KOLKATA;WEST BENGAL;700010;IN
724;Lonavala;MAHARASHTRA;410405;IN
725;DEORIA;UTTAR PRADESH;274001;IN
726;MUMBAI;MAHARASHTRA;400017;IN
727;THIRUVANANTHAPURAM;KERALA;695004;IN
728;Dombivli west;MAHARASHTRA;421202;IN
729;YERRAGUNTLA;ANDHRA PRADESH;516309;IN
730;FARIDABAD;HARYANA;121010;IN
731;NEW DELHI;DELHI;110054;IN
732;Mumbai;MAHARASHTRA;400068;IN
733;Mandi;HIMACHAL PRADESH;175008;IN
734;JODHPUR;RAJASTHAN;342001;IN
735;SRIPERUMBUDUR;TAMIL NADU;602105;IN
736;NASHIK;MAHARASHTRA;422009;IN
737;BENGALURU;KARNATAKA;560028;IN
738;MUMBAI;MAHARASHTRA;400089;IN
739;HUBBALLI;KARNATAKA;580023;IN
740;BENGALURU;KARNATAKA;560059;IN
741;THIRUVANANTHAPURAM;KERALA;695009;IN
742;GHAZIABAD;UTTAR PRADESH;201005;IN
743;SIDHI;MADHYA PRADESH;486661;IN
744;PUNE;MAHARASHTRA;411036;IN
745;MUMBAI;MAHARASHTRA;400102;IN
746;CHENNAI;TAMIL NADU;600003;IN
747;AGARTALA;TRIPURA;799003;IN
748;Durganagar ,Nimta south;WEST BENGAL;700049;IN
749;DURG;CHHATTISGARH;491001;IN
750;GORAKHPUR;UTTAR PRADESH;273001;IN
751;KARIMPUR;WEST BENGAL;741152;IN
752;MUSTAFABAD;HARYANA;133103;IN
753;AGARTALA;TRIPURA;799006;IN
754;Koothparamba;KERALA;670612;IN
755;ERNAKULAM;KERALA;682017;IN
756;Kattangal;KERALA;673601;IN
757;SIKAR;RAJASTHAN;332001;IN
758;NEW DELHI;DELHI;110023;IN
759;BENGALURU;KARNATAKA;560046;IN
760;GWALIOR;MADHYA PRADESH;474011;IN
761;Dabi;RAJASTHAN;323022;IN
762;NOIDA;UTTAR PRADESH;201310;IN
763;ARWAL;BIHAR;804421;IN
764;PAKAUR;JHARKHAND;816107;IN
765;ERNAKULAM;KERALA;686664;IN
766;COIMBATORE;TAMIL NADU;641041;IN
767;HYDERABAD;TELANGANA;500080;IN
768;PHIRANGIPURAM;ANDHRA PRADESH;522529;IN
769;DHANBAD;JHARKHAND;826001;IN
770;JAIPUR;RAJASTHAN;302004;IN
771;CHENNAI;TAMIL NADU;600004;IN
772;PUNJAIPULIAMPATTI;TAMIL NADU;638459;IN
773;BENGALURU;KARNATAKA;560093;IN
774;ATTUR;TAMIL NADU;636121;IN
775;KOLKATA;WEST BENGAL;700024;IN
776;KADAPA;ANDHRA PRADESH;516001;IN
777;MUMBAI;MAHARASHTRA;400093;IN
778;Badlapur;UTTAR PRADESH;222125;IN
779;JAIPUR;RAJASTHAN;302006;IN
780;UDAIPURudipur;RAJASTHAN;313002;IN
781;Bangalore;KARNATAKA;560004;IN
782;ADAMPUR;PUNJAB;144102;IN
783;SATHUPALLY;TELANGANA;507303;IN
784;CHAMARAJANAGAR, district and subdistrict;KARNATAKA;571127;IN
785;KRISHNAGIRI;TAMIL NADU;635103;IN
786;TUMAKURU;KARNATAKA;572102;IN
787;BHUBANESWAR;ODISHA;751012;IN
788;GURUGRAM;HARYANA;122101;IN
789;PUNE;MAHARASHTRA;411042;IN
790;LUDHIANA;PUNJAB;141003;IN
791;Pune;MAHARASHTRA;411060;IN
792;UNNAO;UTTAR PRADESH;209863;IN
793;CHENNAI;TAMIL NADU;600113;IN
794;CHENNAI;TAMIL NADU;600054;IN
795;KAWARDHA;CHHATTISGARH;491995;IN
796;VADODARA;Gujarat;390009;IN
797;BHANDARA;MAHARASHTRA;441904;IN
798;GUWAHATI;ASSAM;781006;IN
799;AURANGABAD;MAHARASHTRA;431113;IN
800;HYDERABAD;TELANGANA;500096;IN
801;Ponda;Goa;403401;IN
802;BHILWARA;RAJASTHAN;311001;IN
803;THANE;MAHARASHTRA;400610;IN
804;SOHNA;HARYANA;122102;IN
805;KANNAMANGALAM ALAPPUZHA DISTRICT;KERALA;690109;IN
806;KOTTAYAM;KERALA;686006;IN
807;MUMBAI;MAHARASHTRA;400018;IN
808;DARWHA;MAHARASHTRA;445202;IN
809;HYDERABAD;TELANGANA;500035;IN
810;GANDHINAGAR;Gujarat;382007;IN
811;PUNE;MAHARASHTRA;411005;IN
812;FARIDABAD;HARYANA;121008;IN
813;AHMEDABAD;Gujarat;380052;IN
814;GURUGRAM;HARYANA;122006;IN
815;TIRUR;KERALA;676107;IN
816;CHENNAI;TAMIL NADU;600110;IN
817;CHANDIGARH;CHANDIGARH;160022;IN
818;RANCHI;JHARKHAND;834008;IN
819;BERHAMPORE;WEST BENGAL;742101;IN
820;Nagpur;MAHARASHTRA;440009;IN
821;KADUNGALLOOR;KERALA;683110;IN
822;MUMBAI;MAHARASHTRA;400050;IN
823;NELLORE;ANDHRA PRADESH;524003;IN
824;PATNA;BIHAR;801503;IN
825;KANCHEEPURAM;TAMIL NADU;631502;IN
826;HYDERABAD;TELANGANA;500097;IN
827;KHANDWA;MADHYA PRADESH;450001;IN
828;VADODARA;Gujarat;391101;IN
829;MURWARA KATNI;MADHYA PRADESH;483504;IN
830;SAMBALPUR;ODISHA;768002;IN
831;MAJHAULIA;BIHAR;845454;IN
832;DAMAN;DADRA AND NAGAR;396210;IN
833;MADUKKARAI;TAMIL NADU;641105;IN
834;Karunagappally;KERALA;690573;IN
835;Navi Mumbai;MAHARASHTRA;400705;IN
836;HYDERABAD;TELANGANA;500029;IN
837;LUCKNOW;UTTAR PRADESH;226018;IN
838;Sangli;MAHARASHTRA;415301;IN
839;Aurangabad;MAHARASHTRA;431003;IN
840;BENGALURU;KARNATAKA;560099;IN
841;CHENNAI;TAMIL NADU;600058;IN
842;Berhampur;ODISHA;760001;IN
843;PUNE;MAHARASHTRA;411008;IN
844;PUNE;MAHARASHTRA;411007;IN
845;GURUGRAM;HARYANA;122505;IN
846;NAGPUR;MAHARASHTRA;440027;IN
847;GUWAHATI;ASSAM;781036;IN
848;BHUBANESWAR;ODISHA;751024;IN
849;NEW DELHI;DELHI;110024;IN
850;BELTANGADI;KARNATAKA;574224;IN
851;Pedaamiram;ANDHRA PRADESH;534204;IN
852;GUNTUR;ANDHRA PRADESH;522006;IN
853;Ghaziabad;UTTAR PRADESH;201002;IN
854;KADAPA;ANDHRA PRADESH;516356;IN
855;AURANGABAD;MAHARASHTRA;431009;IN
856;BENGALURU;KARNATAKA;560049;IN
857;BIJPUR;UTTAR PRADESH;231223;IN
858;PATNA;BIHAR;800007;IN
859;WARDHA;MAHARASHTRA;442001;IN
860;GURUGRAM;HARYANA;122009;IN
861;FATEHABAD;HARYANA;125050;IN
862;BOKARO STEEL CITY;JHARKHAND;827013;IN
863;CHENNAI;TAMIL NADU;600074;IN
864;KADEGAON;MAHARASHTRA;415304;IN
865;SHIMLA;HIMACHAL PRADESH;171005;IN
866;HYDERABAD;TELANGANA;500064;IN
867;GUWAHATI;ASSAM;781028;IN
868;KONNAGAR;WEST BENGAL;712235;IN
869;NAVI MUMBAI;MAHARASHTRA;400706;IN
870;MULAMTHURUTHY;KERALA;682314;IN
871;SECUNDERABAD;TELANGANA;500061;IN
872;Totu;HIMACHAL PRADESH;171011;IN
873;UDMA;KERALA;671319;IN
874;NELLORE;ANDHRA PRADESH;524004;IN
875;RAYAGIRI;TAMIL NADU;627764;IN
876;BILASPUR;HIMACHAL PRADESH;171102;IN
877;NEW DELHI;DELHI;110021;IN
878;KOLKATA;WEST BENGAL;700053;IN
879;Navsari;Gujarat;396445;IN
880;BARNALA;PUNJAB;148109;IN
881;MANDYA;KARNATAKA;571401;IN
882;KOLKATA;WEST BENGAL;700092;IN
883;Dombivli(E);MAHARASHTRA;421203;IN
884;GWALIOR;MADHYA PRADESH;474020;IN
885;KANCHIPURAM;TAMIL NADU;600059;IN
886;KANNUR;KERALA;670571;IN
887;KOLKATA;WEST BENGAL;700102;IN
888;VILAYAT GIDC;Gujarat;392020;IN
889;KHAMMAM;TELANGANA;507002;IN
890;MANGALURU;KARNATAKA;575003;IN
891;SIPCOT PERUNDURAI;TAMIL NADU;638052;IN
892;KOLKATA;WEST BENGAL;700084;IN
893;PUNE;MAHARASHTRA;411038;IN
894;Maraimalainagar;TAMIL NADU;603209;IN
895;MYSURU;KARNATAKA;570017;IN
896;Kishanganj;BIHAR;855115;IN
897;THIRUVANANTHAPURAM;KERALA;695581;IN
898;BETTIAH;BIHAR;845438;IN
899;Dist Alipurduar;WEST BENGAL;735214;IN
900;BARSUR;CHHATTISGARH;494441;IN
901;CHENNAI;TAMIL NADU;602117;IN
902;PANMANA;KERALA;691583;IN
903;sankra;CHHATTISGARH;492112;IN
904;NAMCHI;SIKKIM;737126;IN
905;SIDCUL HARIDWAR;UTTARAKHAND;249403;IN
906;BOISAR;MAHARASHTRA;401501;IN
907;MYSURU;KARNATAKA;570004;IN
908;THODUPUZHA;KERALA;685595;IN
909;THIRUVIDAIMARUDUR;TAMIL NADU;612104;IN
910;THANE;MAHARASHTRA;400605;IN
911;JHUMRI TILAIYA;JHARKHAND;825409;IN
912;LEH;JAMMU & KASHMIR;194101;IN
913;DURGAPUR;WEST BENGAL;713206;IN
914;JAMSHEDPUR;JHARKHAND;831017;IN
915;JSW STEEL PLANT TOWNSHIP;KARNATAKA;583123;IN
916;GURUGRAM;HARYANA;122003;IN
917;MUGHALSARAI;UTTAR PRADESH;232101;IN
918;SECUNDERABAD;TELANGANA;500025;IN
919;Colachal, Kanya Kumari District;TAMIL NADU;629251;IN
920;MUMBAI;MAHARASHTRA;400013;IN
921;FARIDABAD;HARYANA;121004;IN
922;ANJUNA Bardez Go;GOA;403509;IN
923;NEW TOWN, Kolkata;WEST BENGAL;700159;IN
924;NASHIK;MAHARASHTRA;422001;IN
925;VARANAS;UTTAR PRADESH;221106;IN
926;DURGAPUR;WEST BENGAL;713216;IN
927;BENGALURU;KARNATAKA;560095;IN
928;CHENNAI;TAMIL NADU;600092;IN
929;Edapally;KERALA;682024;IN
930;CHAMBA;HIMACHAL PRADESH;176310;IN
931;NAVI MUMBAI;MAHARASHTRA;410218;IN
932;CHENNAI;TAMIL NADU;600001;IN
933;Vaduthala,Kochi;KERALA;682023;IN
934;BETUL BAZAR;MADHYA PRADESH;460004;IN
935;VENNANDUR;TAMIL NADU;637505;IN
936;AHMEDABAD;Gujarat;380055;IN
937;DAVANAGERE;KARNATAKA;577002;IN
938;SALUR;ANDHRA PRADESH;535591;IN
939;SATARA;MAHARASHTRA;415002;IN
940;BARUIPUR;WEST BENGAL;700144;IN
941;Debra;WEST BENGAL;721140;IN
942;AHMEDABAD;Gujarat;382330;IN
943;Agartala;TRIPURA;799010;IN
944;EGRA;WEST BENGAL;721429;IN
945;Badlapur;MAHARASHTRA;421504;IN
946;COIMBATORE;TAMIL NADU;641046;IN
947;town.budhana village. Husainpur kalan;UTTAR PRADESH;251309;IN
948;KOLKATA;WEST BENGAL;700095;IN
949;JABALPUR;MADHYA PRADESH;482003;IN
950;TRAL;JAMMU & KASHMIR;192123;IN
951;Panchkula;HARYANA;134114;IN
952;Lucknow;UTTAR PRADESH;226008;IN
953;Hyderabad;TELANGANA;500004;IN
954;MUMBAI;MAHARASHTRA;400008;IN
955;NEW DELHI;DELHI;110025;IN
956;NAJIBABAD;UTTAR PRADESH;246763;IN
957;HYDERABAD;TELANGANA;500076;IN
958;SRUNGAVARAPUKOTA;ANDHRA PRADESH;535145;IN
959;Chennai;TAMIL NADU;600126;IN
960;TAKHATPUR;CHHATTISGARH;495330;IN
961;PANCHKULA;HARYANA;134116;IN
962;MANIYAT;KERALA;671310;IN
963;JAMMU;JAMMU & KASHMIR;180005;IN
964;AHMEDABAD;Gujarat;380060;IN
965;JALANDHAR;PUNJAB;144022;IN
966;MEDINIPUR;WEST BENGAL;721101;IN
967;BHAGALPUR;BIHAR;812001;IN
968;RISHIKESH;UTTARAKHAND;249201;IN
969;BHILAI;CHHATTISGARH;490006;IN
970;KOLKATA;WEST BENGAL;700016;IN
971;WCL UMRED;MAHARASHTRA;441204;IN
972;SUNDARGARH;ODISHA;770002;IN
973;SADASIVPET;TELANGANA;502291;IN
974;Thiruvananthapuram;KERALA;695564;IN
975;VADODARA;Gujarat;390008;IN
976;JAMSHEDPUR;JHARKHAND;831013;IN
977;Mumbai;MAHARASHTRA;400002;IN
978;LUCKNOWLucknow;UTTAR PRADESH;226003;IN
979;dwarka;Gujarat;361335;IN
980;Kottayam;KERALA;686536;IN
981;INDORE;MADHYA PRADESH;452001;IN
982;NAGPUR;MAHARASHTRA;440034;IN
983;DALTONGANJ;JHARKHAND;822101;IN
984;Bhubaneswar;ODISHA;751013;IN
985;THOOTHUKKUDI;TAMIL NADU;628004;IN
986;BAMBOLIM;GOA;403206;IN
987;CHANDIGARH;CHANDIGARH;160030;IN
988;MUMBAI;MAHARASHTRA;400025;IN
989;KANCHEEPURAM;TAMIL NADU;631501;IN
990;HYDERABAD;TELANGANA;500047;IN
991;SONIPAT;HARYANA;131001;IN
992;MUMBAI;MAHARASHTRA;400059;IN
993;chentrappinni;KERALA;680687;IN
994;RATNAGIRI;MAHARASHTRA;415612;IN
995;ARNIA;JAMMU & KASHMIR;181131;IN
996;JAMSHEDPUR;JHARKHAND;831004;IN
997;Tirunelveli;TAMIL NADU;627358;IN
998;MUMBAI;MAHARASHTRA;400091;IN
999;PARDI;Gujarat;396125;IN
1000;ETMADPUR;UTTAR PRADESH;283202;IN
1001;ISAGARH;MADHYA PRADESH;473335;IN
1002;NASHIK;MAHARASHTRA;422013;IN
1003;MORADABAD;UTTAR PRADESH;244001;IN
1004;DEORIA;UTTAR PRADESH;274602;IN
1005;NEW DELHI;DELHI;110002;IN
1006;MANGALURU;KARNATAKA;575029;IN
1007;joshi road karol bagh new Delhi;Delhi;110005;IN
1008;KANPUR;UTTAR PRADESH;208001;IN
1009;NEW DELHI;DELHI;110062;IN
1010;VISAKHAPATNAM;ANDHRA PRADESH;530026;IN
1011;JAMSHEDPUR;JHARKHAND;831009;IN
1012;AVANIGADDA;ANDHRA PRADESH;521121;IN
1013;Maheswaram mandal;TELANGANA;501359;IN
1014;CHENNAI;TAMIL NADU;600123;IN
1015;KHARAGPUR;WEST BENGAL;721126;IN
1016;CHANDIGARH;CHANDIGARH;160014;IN
1017;UTEKHOL;MAHARASHTRA;402104;IN
1018;SHIMLA;HIMACHAL PRADESH;171301;IN
1019;Mysore;KARNATAKA;570009;IN
1020;ANANTAPUR;ANDHRA PRADESH;515001;IN
1021;THIRUVANANTHAPURAM;KERALA;695608;IN
1022;Payyannur;KERALA;670307;IN
1023;NAVI MUMBAI;MAHARASHTRA;400708;IN
1024;SAMASTIPUR;BIHAR;848101;IN
1025;AHMEDABAD;Gujarat;380008;IN
1026;OSMANABAD;MAHARASHTRA;413501;IN
1027;MUMBAI;MAHARASHTRA;400028;IN
1028;RAICHUR;KARNATAKA;584102;IN
1029;ANDIPATTI JAKKAMPATTI;TAMIL NADU;625512;IN
1030;MARGAO;GOA;403709;IN
1031;KOLKATA;WEST BENGAL;700101;IN
1032;KARWAR;KARNATAKA;581301;IN
1033;NELLORE;ANDHRA PRADESH;524002;IN
1034;PANCHKULA;HARYANA;134113;IN
1035;JABALPUR;MADHYA PRADESH;482001;IN
1036;AGARTALA;TRIPURA;799001;IN
1037;HYDERABAD;TELANGANA;500048;IN
1038;NEW DELHI;DELHI;110095;IN
1039;VIJAYAWADA;ANDHRA PRADESH;520008;IN
1040;MAHNAR BAZAR;BIHAR;844504;IN
1041;HAZARIBAGH;JHARKHAND;825301;IN
1042;PATNA;BIHAR;800014;IN
1043;Vizianagaram a;ANDHRA PRADESH;535240;IN
1044;ARAKONAM;TAMIL NADU;631002;IN
1045;INDUSTRIAL AREA DEVAKATHIKOPPA AND SIDLIPURA;KARNATAKA;577204;IN
1046;HARIDWAR;UTTARAKHAND;249408;IN
1047;PUTTUR;KARNATAKA;574203;IN
1048;Tuchamakeri;KARNATAKA;571216;IN
1049;SAMBALPUR;ODISHA;768005;IN
1050;SIWAN;BIHAR;841226;IN
1051;MUMBAI;MAHARASHTRA;400022;IN
1052;Kolkata;WEST BENGAL;700063;IN
1053;HYDERABAD;TELANGANA;500051;IN
1054;JANGAON;TELANGANA;506167;IN
1055;Ernakulam;KERALA;682039;IN
1056;MERTA CITY;RAJASTHAN;341510;IN
1057;RANNI;KERALA;689676;IN
1058;DIGRAS;MAHARASHTRA;445203;IN
1059;CUTTACK;ODISHA;753008;IN
1060;MUMBAI;MAHARASHTRA;400056;IN
1061;JALANDHAR;PUNJAB;144004;IN
1062;ELURU;ANDHRA PRADESH;534004;IN
1063;CHENNAI;TAMIL NADU;600018;IN
1064;NORTH GUWAHATI;ASSAM;781031;IN
1065;RAMAGUNDAM;TELANGANA;505188;IN
1066;KANCHRAPARA;WEST BENGAL;743145;IN
1067;Dindigul;TAMIL NADU;624703;IN
1068;HYDERABAD;TELANGANA;500024;IN
1069;HUGLI CHINSURAH;WEST BENGAL;712103;IN
1070;DEHRADUN;UTTARAKHAND;248002;IN
1071;CHENNAI;TAMIL NADU;600070;IN
1072;CHIRAWA;RAJASTHAN;333026;IN
1073;HOOVINA HADAGALLI;KARNATAKA;583219;IN
1074;HALDIA;WEST BENGAL;721607;IN
1075;Ratia;HARYANA;125051;IN
1076;INDRI;HARYANA;132041;IN
1077;THIRUVANANTHAPURAM;KERALA;695574;IN
1078;;;;
1080;MUDHOL;KARNATAKA;587313;IN
1081;Jodhpur;RAJASTHAN;342010;IN
1082;AURANGABAD;MAHARASHTRA;431001;IN
1083;NEW DELHI;DELHI;110018;IN
1084;BHUBANESWAR;ODISHA;751002;IN
1085;MYSURU;KARNATAKA;570007;IN
1086;NELLORE;ANDHRA PRADESH;524001;IN
1087;BURDWAN;WEST BENGAL;713102;IN
1088;JAIPUR;RAJASTHAN;302001;IN
1089;TIRUCHIRAPPALLI;TAMIL NADU;620017;IN
1090;NEW DELHI;DELHI;110089;IN
1091;CHENNAI;TAMIL NADU;600017;IN
1092;AHMEDABAD;Gujarat;380059;IN
1093;SIBSAGAR;ASSAM;785640;IN
1094;MUMBAI;MAHARASHTRA;400060;IN
1095;RAJAHMUNDRY;ANDHRA PRADESH;533103;IN
1096;Chidambaram;TAMIL NADU;608001;IN
1097;NAVI MUMBAI;MAHARASHTRA;400701;IN
1098;VADAKARA;KERALA;673506;IN
1099;KHARAGPUR;WEST BENGAL;721305;IN
1100;Pune;MAHARASHTRA;411017;IN
1101;Kolkata;WEST BENGAL;700041;IN
1102;COIMBATORE;TAMIL NADU;641034;IN
1103;KAKINADA;ANDHRA PRADESH;533005;IN
1104;HYDERABAD;TELANGANA;500018;IN
1105;THANJAVUR;TAMIL NADU;614901;IN
1106;PARLAKHEMUNDI;ODISHA;761200;IN
1107;BANGAON;WEST BENGAL;743235;IN
1108;BHARUCH;Gujarat;393130;IN
1109;KATIHAR;BIHAR;854105;IN
1110;MANDYA;KARNATAKA;571403;IN
1111;SATTENAPALLI(md),guntur(dt);ANDHRA PRADESH;522403;IN
1112;GOBARDANGA;WEST BENGAL;743252;IN
1113;IMPHAL;MANIPUR;795001;IN
1114;COIMBATORE;TAMIL NADU;641004;IN
1115;chennai;TAMIL NADU;600030;IN
1116;Bihta Patna District;BIHAR;801103;IN
1117;PATNA;BIHAR;800004;IN
1118;THIRUVANANTHAPURAM;KERALA;695582;IN
1119;NAVI MUMBAI;MAHARASHTRA;400703;IN
1120;GURUGRAM;HARYANA;122016;IN
1121;RAJAHMUNDRY;ANDHRA PRADESH;533101;IN
1122;Ahmedabad;Gujarat;382470;IN
1123;BANDA;UTTAR PRADESH;210001;IN
1124;PIMPRI CHINCHWAD;MAHARASHTRA;411035;IN
1125;DEOGHAR;JHARKHAND;815383;IN
1126;ALUVA;KERALA;683511;IN
1127;VIJAYAWADA;ANDHRA PRADESH;521108;IN
1128;NAVI MUMBAI;MAHARASHTRA;410209;IN
1129;INDORE;MADHYA PRADESH;452016;IN
1130;VIJAYAWADA;ANDHRA PRADESH;520002;IN
1131;SOUTH GOA;GOA;403715;IN
1132;DHARUHERA;HARYANA;123106;IN
1133;Hisar;HARYANA;125001;IN
1134;AMBALA;HARYANA;133203;IN
1135;BENGALURU;KARNATAKA;560079;IN
1136;PUNE;MAHARASHTRA;411030;IN
1137;HUBBALLI;KARNATAKA;580030;IN
1138;BUDAUN;UTTAR PRADESH;243601;IN
1139;UPPER TADONG;SIKKIM;737102;IN
1140;BENGALURU;KARNATAKA;560082;IN
1141;Ulhasnagar;MAHARASHTRA;421003;IN
1142;VAPI;Gujarat;396191;IN
1143;VISAKHAPATNAM;ANDHRA PRADESH;530011;IN
1144;MUMBAI;MAHARASHTRA;400075;IN
1145;KHORDHA;ODISHA;752055;IN
1146;LUDHIANA;PUNJAB;141013;IN
1147;DHULE;MAHARASHTRA;424002;IN
1148;CHENNAI;TAMIL NADU;600116;IN
