ReviewID;ReviewTitle;ReviewContent;UserID;ProductID
R2EYE183J6PMG0;Goog item;Everything is nice except range!;AGYOOAFQSB2ESYS42MNEKUCHNQGA;B00KXULGJQ
R22S9G5EXHE6L5;Does increases range and speed of Internet;Good item;AEMEVA4RPDV7TUZZGW42VEOVSMXQ;B00KXULGJQ
RXTN6L62R1AU0;ONE TIME INVESTMENT;Using in my 2BHK home as getting weak wifi network from router and slow Internet speed. It is easy to setup and does increases range as well as speed tremendously than original router. Option of 5G & 5GExt works great. Horizontal range is quite good as for vertical range at height of 1st floor is perfect and on 2nd floor its manageable. Doesn't heat not heat that much. Surely go for it little costly but worth it.;AETIV4U656LPL5QIPSWXR2INPE4Q;B00KXULGJQ
R1I66H8DGGS985;Fantastic Cute Tripod;Review written on 09-12-2022It is a nice little tripod for your Phone / mini camera or Gopro. It has Rubber grips;AFIVMGZO74QYOK7KXVJMFH36PTPA;B08LPJZSSW
R1ZQIZ7XIUXVKP; **Detailed Review**; which makes it anti Slip on flat surfaces and feels sturdy in your hand.Here are few Pros and Cons u should know before buying. PROSLight weight and easy to assemble.Very Good for small devices.Stability is superb.Comes with Bluetooth remote.Quality of Rubber and Plastic is great CONSSize is quite small;AEILB3YJC5WD4FNH2SCVAGPRDRBA;B08LPJZSSW
R97VJ0SV72PH6;Worth it purchase...; it looks little bigger in the images shown. Not at all Suitable for Big DSLR cameras or video cameras. I think that the rotaion of the balls can become loose after several months of use. I'LL Update here.Final Verdict : For the price of 400;AEOCPQRJLJDQSJTXD4NVM6LYDWLA;B08LPJZSSW
R387X09HTG3RFI;Good; It is a good product as it is quite useful when you vlog or want to take group photos. It will easily carry your Mobile phones and small cameras but DONT EVEN think of mounting your professional camera on it;AFHPT2SC2FCLRFYAXBVAYHGPFA6Q;B08LPJZSSW
R129BK806X9B1Q;Good But Could Be More Better.; it is very small compared to big cameras.Go for it!! It's a great product.;AHDEBPMFVRVWVX6O4KIOLHJ743AA;B08LPJZSSW
R3A3JLSFF2WST;Camera / phone holder is not stable   NOT VALUE FOR ;I basicly purchased it to record timeplace video but when I recieved it I was surprised because it was soo good at a less and affordable price but I gave it 4 stars because of the Bluetooth remote as it was unable to click photos and i even changed the battery but it didnot worked;AEHTBYQI7XPSICO42RVPPDG6GYAA;B08LPJZSSW
R2DLBUT9R8P3K4;Good tripod for mobiles;Product is very good as compare to the price.Personal Opinion : A little bit quality of the material with a bit more size could have been improved.;AGZFM5HJWJ6EYQ5AKAXM22NAPRLQ;B08LPJZSSW
R2YZHYSB1WOZ5T; cheap and beginner friendly.;Good But Could Be More Better.Can't Take Mobile WeightNeed To Adjust Stand Every Time For Single Click.;AHFUCGQIN5PXICCP3SSBXKBIMIIQ;B08LPJZSSW
R1LAI2YEEUW0E0;Best.;Best Fingerprint Scanner Divice.;AGQCLZES57R2QEDXM4F4NYKS4BRA;B08CYPB15D
RR8Y3CSNEHCK6;Price is high;Easy to use;AES2RGBBQ4M5CIOUC5LSR4XORTPQ;B08CYPB15D
R1MXV3ILO9VTIP;Trusted and genuine HP ink cartridge.;Ink cartridges are easy to install. Genuine product with very fine print quality.;AFKGUUI7MXXMU3IRK4KDHPAP5OCA;B08CYPB15D
RJDGO8A1H214O;SENT A PACKET WITH THE SEAL ALREADY OPENED.AND THE CARTRIDGE FOUND TO BE DUPLICATE/FAULTY/USED ONE.;SENT A PACKET WITH THE SEAL ALREADY OPENED.AND THE CARTRIDGE FOUND TO BE DUPLICATE/FAULTY/USED ONE.;AEVJWZ7SNUGFWWIEFQ24USB2IELA;B08CYPB15D
R39LPM6JEQVLZV;Compatibility;Compatibility issue;AEZEXVSVIXMOTKZXT4BD2BIIUI7Q;B08CYPB15D
R34GXFIAQ89K4W;Product is good  but price is to high;Product is very good but price to high so company take step for cut the price after that sell more and comfortable customers;AGOUYRRLNFOWW2P323TXTZI42STQ;B08CYPB15D
R168AR72LPYI6V;Good;Not bad;AEPC76LBJ62NNNFB3FLLEV6DMZXA;B08CYPB15D
RM1F5QKM6SSLE;Okay;Okay;AFBVO5EYL6CDO3PXRSG4MK7X2JXQ;B08CYPB15D
R3NB1CQXEVVQIT;Good;Value for money;AETHN2CGVNPVX5Y6SAWO6IO7QOEA;B00MFPCY5C
R2I6VLGIXFKKU;Affordable and best;Grt product;AFIZ6OD2C7QAISE7FEEQR4C2NBGQ;B00MFPCY5C
R1G8SZJG03IY67;Check the size !;Please ensure the size of your keyboard is fit for this cover. Secondly;AGE43ATINMGDC2ODRZNEM4Q2SEVQ;B00MFPCY5C
R2A1KUYD1M88Q4;value for money; it has bad adhechesive.;AE2QGBWD4NHT3VTKAS4TCZY6S7DA;B00MFPCY5C
R6TRKFTKS65XK;Reached too late;got the keyboard protector at 39 Rs. So i am satisfied with product.But;AGKWDNWN4W7YDLRGGLQ2W43GW5AQ;B00MFPCY5C
R1QNTQB56PMUJL;Not good for keyboard. Not transparent;" the size is little big for my 15"" laptop keyboard";AHPZNS35WCST6ATG2RKUV5UMGU3A;B00MFPCY5C
RMRNID3H5V0O4;Not bad but;Product is average;AEETUHPLSOLA55TPPWJWAQ7DZK5A;B00MFPCY5C
R18D5AL11YJ9ON;Big size;Keyboard is not visible.;AFQJDMJNV2HMS7L5OAQRNXKVOVOQ;B00MFPCY5C
R274KY6VMEYJ66;Worst Customer Support ;Update: Now after this review they have told me to give them atleast a 4 star review just to even consider arranging for the replacement;AESKYYTGWJ7VJASMOE6QQUDXSITQ;B09NR6G588
R28WM6HPG5V7YO; Most Regretted Purchase; not even  guaranteed. Now lets see if they actually do as promised.Original Review:  After 6 months it stopped working;AH6RJFHNEDVIFN34SEYOWEGNXG5Q;B09NR6G588
R3TAACQ304V0Q5;The product is a looking good but not a good sound quality; so raised a request for it. But.. i have to courier it to them cost Rs 100;AEE2HCL5QT6A7E3BE2FDJ4OLCSQQ;B09NR6G588
R1R498JDWJDUOK; and then packaging is a very poor; then they found that it was a problem with the PCB they changed it;AEQTCWOCB3X4GQI7K2RBNLVRCCRA;B09NR6G588
R1891ACMV6D38V;Good; ok good but they replaced it with the PCB of ProBass which is an older and lower priced model. When i shared them the screenshots  and asked them for an explaination they just asked it to be couriered back paying for their mistake. No Reimbursment;AF5XYEIQYYW2O3NPIGGGE22ZQDSQ;B09NR6G588
RVGO6MWYIVZIU;Missing Eartips disappointing but its a good headphone.; No Quality Suppport;AFX3TRRDLRW7VDIT7AJQ4WFA6FOA;B09NR6G588
RIR1M6FLP836E;Connecting only one device;  No resposnse to emails apart from the standard script. One of the Most Regretted Purchase.;AEQOIDOT2CNMB2L6ZFFZ3KSUWBBQ;B09NR6G588
R1K17D4QNJXNP6;getting off after3 minute;The product is a looking good but not a good sound quality;AH7IU6PPKPCOBZXCSAJRBQMD4SGA;B09NR6G588
R27S4UNXONW7O4;It's is working is super;Product is good and I like that . Performance is good ;AGKMK57A4J54JG5OUHPMVGGPVUKQ;B07JPX9CR7
R3KK8G1AC7URCR;one of the most good product;its working good . nice product.... its worthable for this rate!;AGZAT3N2CULLOY47CAPOZIZ4IWEQ;B07JPX9CR7
R23LAM247GXXJT;A good prduct.;The wireless mouse  is working well. There is one problem. Those who start using the mouse have to switch on  and they should  switch off  when their work over. If they forget to switch off( which can happen to many users) the battery may get drained. The manufacturer should  find another method  in the place of the on/off switch.;AGDVKUWO3IY3NBBLOGIPEYI7AQGA;B07JPX9CR7
R2IO3IQHTV9ISU;Scroller;Scroller movement is not good;AG3GZQUNY2SEAOLYGGMUN36D36HA;B07JPX9CR7
R2IF9WKFZNCZOQ;Fully satisfaction thank you so much;It is best useful mouse bcoz wireless mouse for work from my shop.I am csc shopper so it's need to me. so smooth work for laptop or pc thank and again thanks for Amazon delivery services.This wireless mouse is very smoothly working. Thank you so much;AGYVTXWWOOWXGPOCDER3AH6ZTTSA;B07JPX9CR7
RXMRCXZ0C6AO1;Usage is easy;Good product;AF2ESYW7THWXOTQLOYLOR24YMU7A;B07JPX9CR7
RUP9QA599PULX;Good product; worked fine...;AGEECPGW53BWDVGR3FIUX54YCUWQ;B07JPX9CR7
RE3SVGKZFVW84;Overall the mouse is good.;It's good and very handy;AEX3W4D5UHGTLDCIO6KWMSD3QYIA;B07JPX9CR7
R2TM1SQ2JK9S7K;Really good for the price [6/8 months update];--------------Update after 8 months--------------Update 1: The problem mentioned in the earliest review is becoming more and more dire with time. Now right earbud gets discharged in hour and a half;AEHQYGI5L4FFALBMC5XMT5KXSZCA;B08D11DZ2W
R12CJ7K0V22F2T; but with a late appearing issue; whereas left one keeps going;AGRR24ZLDUPIJY24ZNQ6KIOYPY4A;B08D11DZ2W
R3PZ9OABVKGYOQ;After 2 months; so reducing one star. Will;AHM342MR54IYOKXJGG5MN53GQQDQ;B08D11DZ2W
R1RTA2FATK1OYI;Right bud is not performing well;;AFOE32RXBAXIE4XHWXU564FUZT5Q;B08D11DZ2W
R1ALJXQ6Z6WJSQ;Good value for money!;;AF4EXZGWO5Y622TNNQ4LPS6LLG5A;B08D11DZ2W
R3LQ7TCDIBG7QE;Working as expected;;AF3VOU2M55QKFJVDQDNOWKFKOBCA;B08D11DZ2W
R3NF49K5GAY77U;Best at price;;AGXDNBVCES7HTOHR2K4UBUFUAI3A;B08D11DZ2W
R3HR0LBECGBXXA;Good built quality;;AH3XUGDVTNMIHGLJDQIRLHEY54HA;B08D11DZ2W
R25BZYL3L6NDM3;Value for Money;Use Remote Car... Wall Watches... and Other...;AH5QYAVG2DRXF32LUKZIPG7KZLDQ;B07Q7561HD
R390YP32C9VB5V;As usual;Batteries are as usual nice;AEHIU6L7VK72RINFPDTI7XSIMD7A;B07Q7561HD
REO2V9YOS1V6L;Good;Good;AF6SWZOHDVA3F74K6ATT4UMM7LAQ;B07Q7561HD
R11V9HX6ULC67;Best deal;Mrp 180Got it for 112/-Best deal;AFFHIOWLVWJ4A22EGJX4ME7KQLSQ;B07Q7561HD
R2EY9BADLVG0NC;Very reasonable;Good;AEM4NOAI65UBAADJVTQH7AQUAMRA;B07Q7561HD
RTC6ZQC3MKS61;Great n cheap;Got it on high discounts n works really well compared to other batteries.;AFGXHN54PS4545UIGIHTMWU7OI6Q;B07Q7561HD
R3W19RHKGXE1OV;Awesome;Value for money;AEV5KJYTEDJCSN5KFGKY4DHGZOPQ;B07Q7561HD
R2G6M5QQR22IYA;Not for camera;Dislike;AE47RN5UXX2ON7VIYMVW6NBT7PJA;B07Q7561HD
R3IPDT2UXX2O63;Nad performance and no customer support. This model is not registered on zeb official web site;Very bad performance even for normal work. Even this model is not mentioned under their official website.Tried many times to contact customer care no response.;AE6QIRYYQXWBXRANCBNV7UQU3C3Q;B0819HZPXL
R2U6GKRX21HLG9;Good;Good product but Pekeging not good;AFR73WEZI4S76UC6WTRTOM27ENZQ;B0819HZPXL
R2AK0419W9GNNL;Nice ;https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4170T3S5xWL._SY88.jpg;AFCBKJAWH4J2UWEUQEGSVYNFT2YA;B0819HZPXL
RBFTHSBIUQTM1;very good product in this price range. Look is beautiful;I am not reviewing this as per gaming experience but per daily heavy use.I find it very helpful for me who use mouse whole day with a lot of left and right clicks;AFDKMC6DZFM4M7BKRFA4APKCYZHQ;B0819HZPXL
R2SNW6BCRZK0AW; it's like a small pet.; drag and drops;AECLFSQIEBC26S2ZU7FRYDI66W2A;B0819HZPXL
R3HVYAAF9REYEZ;A Good mouse to have while Playing Doom Eternal.; scrolls and scroll clicks. I didn't find any glitches so far. Works perfectly for me.About looks;AFTZLBOMSZSCBJ7CK5VXRSA6FGMQ;B0819HZPXL
R17Z4RNBHFK18Q;Over all good mouse for this price; It looks beautiful almost like a small pet who can change colour. But it can be a little disturbing if you are using it in dark. otherwise the best thing is;AH3HKWLRRJWVLWWNSNRI67WU77ZQ;B0819HZPXL
R20B3Q5JIZ96QC;Good; it doesn't need any installation headaches.Only reason I deducted one star is because this mouse is a little oversized for my hand. So;AHMPP4TKEPMV7DE5QB5NSFTTXUPQ;B0819HZPXL
R3FQZ41R2YXT87;It's worth it;Its worth it;AGARJN3VAP4E6PQYIF74CDF3W6GA;B00LXTFMRS
R2G63AMNXO48U6;Very very nice product at this price.;At this price the product is very nice. And easy to use for beginners also. Kids love and enjoy while working these wonderful acrylic colors;AEC4ZK2E7SL6RXURSFAQILIAIYHQ;B00LXTFMRS
RD1855R8RRSKW;Very good product;I ordered these to use for painting wooden ornaments with my 11-year old niece and her friend. I was pleasantly surprised because the price was good for what I received. These are glass jars and full to the top :). We were able to pour out little drops onto paper plate palettes and there is a lot of paint left.  The paint mixed well to make custom colors. This paint would also work well for lots of craft projects including painting art pictures on paper;AHP75752OD4FMWOWITYVDF4EJ57Q;B00LXTFMRS
R22BXITISJ2V98;Good; on rocks;AEGZNHJ5ZCSPMTVBUTJZPDEJEGRA;B00LXTFMRS
R1ZGPABQCCVHXY;Affordable; or t-shirts too.;AF2OFWJDSCJNZ4QFIX7VUUCHPURA;B00LXTFMRS
R216MY341QMRQE;shouldnt keep it open for more than 15 minutes;Good product;AEYL5JRPDTHDBIPN3ZSYS3ZLEK2Q;B00LXTFMRS
R1OKN1Z9UGIGNG;Nice  product...;It's quality is very high and very good for kids;AECSR4RFQGV6P2PCOA7XPNGGBZQQ;B00LXTFMRS
R1E6XVW96KXGKP;Good quality;also it's really cheap ;AH7EAYMQGZAZ24G65FHVBLVAJL7Q;B00LXTFMRS
R3ET8JTEIDTNU0;Decent quality;Mousepad is sturdy enough doesn't move around a lot. The print is a bit rough. Expect this much smoothness at this price point. Overall decent product Will get your job done;AGASWLGAJEYSNHPWSR74GSDXU5JQ;B0B9LDCX89
R1FAH4M3BSL55F;Good for the price;In hand texture is good. May not be good for gaming as it feels little brisk after using it directly on table not sure it will be like that itself or it's my experience.;AGFT22PQSW5ZDJLFLBQLNNFO6I6A;B0B9LDCX89
R3I8GGSZJCEUGV;Value buy;Corners should be stitched;AFBRDCFTMGH6OFKCC7GQQKXBCXKQ;B0B9LDCX89
R2GKER5LJ744AO;It's good value; but overall its the best quality in this price. Value buy;AGQE66MG2AEU3OO5WWLBODZ3DRCQ;B0B9LDCX89
R3OF9WES5OOK6;Ok ok quality;I like it;AEKU5BEAVUA6QMUPL34NLEFTPXSA;B0B9LDCX89
R2QSNY4PHB2LDU;It have enough thickness. Good quality;;AFWH2VR4TUJFCVLGMLDKY6QHFPSA;B0B9LDCX89
R24EFZ4RGA54HI;Easy and smooth;https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71dj1uPfkmL._SY88.jpg;AHLVULA55BHT25TPEJKZCCTPM7CA;B0B9LDCX89
R2XNIDW8U1KWC1;Fine;Its smooth and cool and the bottom is made up of rubber which prevents it from moving while the mouse moves. Its great value for money. Easy and smooth;AGIRX4TLOCUGC4XPUAFPCQ5TLLKA;B0B9LDCX89
RZZWEYTD4NC3T;Good.No Problem;Case is hard and spacious.hard disc and  other pandrive;AE3GJ4N2G2K4Q6JXYPIQSH4344CQ;B0765B3TH7
R1MMO2YNT4C36L;Good Product; cables etc you can put easily .it is good to safety and storage.;AFJMCZWWZZF4HZYT5QLSXG4AKOTQ;B0765B3TH7
R10NGDU2C04L0B;value for money purchase;Fit product for palm size hard drives;AGGORGEJT3XXWXUJNZJNW2L6UZAQ;B0765B3TH7
RXIDPVAI088YL;Nice product;value for money purchase;AENODPH3RWTEZMADDI7ZXXD5UBLQ;B0765B3TH7
R22KTF9KDGLEK5;good product;Quality  is good . Looking is nice .light in weight;AEJQ7NWZITDPI44AMIPQPK7DQLCQ;B0765B3TH7
R12PC58VMY3MZY;Good;good product in this price segment;AGJRVDXBXRIIRR3G7HCF5CR6XDSA;B0765B3TH7
R2HYUYSA0VS4ZY;Ok ok product.;Best for this price;AGU4IMQTKDZTL6IFTDNG3D5CQO6A;B0765B3TH7
RIWQ3QB0V2RCQ;Go for it;Ok ok product but with comparison to price good product.I recommend you to buy.;AGKXGJ5QRZFNVZ3MKY7PHAOMT5LA;B0765B3TH7
R2888CE3TDHQMW;Noise cancellation is just a hype;Good :Sound quality - surprising at this price;AGCWHOWHOTWSN4J2TFAXUEZZUBXQ;B0B1F6GQPS
R5OOQZ5ILIG7E;Okay; in built acoustic/3d sound (nice);AF7COMJXY3YJUCEUEC67ZFJ5H4XQ;B0B1F6GQPS
R3CCDJLE61ON18;Sound; bass is not overpowering (good on ears);AGLEJTZLEMONKAC3DV6ZVJKNFQQA;B0B1F6GQPS
R1YKND3U30I2MF;good quality of sound and battery backup is also good.; instrumental details;AGXSNJ34NKC5WUWNLAPAUMTDOI2A;B0B1F6GQPS
R25NCFO26L4LDR;Ok; dialogues and background music/chatter is also clearNot harsh at all (thumbs up)Looks are okay;AFVHJSKGY45HGBLZAUIWDMNEXFPQ;B0B1F6GQPS
R25Y3SKCCN76RT;Good product on this prize range; battery backup good do farBad :Noise cancellation is just a hype;AEH5PKQJMHETBOTMVZZU77XAOPHQ;B0B1F6GQPS
R1IVPB2D1II1QZ;Boult Audio; used for in-house calls - couldnt block outside car noise/horns;AFPFHOITRATHZVILCGAOACZDXBGQ;B0B1F6GQPS
R2VTSB2I55FIV8;Ok; even light switch on-off noise;AGJVNXCQNOHPS72LI4265DJ6TQQA;B0B1F6GQPS
R25T0UEZY5MCOJ;Superb headphone one of the best;I have just received my BoultCurve. Its really Totally unexpected good quality..Just keep going no two thoughts about purchasing the headphones! only thing I'm waiting is to know it's durability through days to go!. Out of 5;AH3XZBFRJ3T2YATYJK2CNTCARCCQ;B07LG59NPV
RGH8GEFOI9GPP;!!!Amazing product!!!; I will give you 5.Packing :The packing is perfect with earphones placed securely.the packing itself looks premium.Box contents :Boult audio earphones;AF2NVFDYXGX2BT7EPAUN7WYN3TDQ;B07LG59NPV
RDZQYOXIANHNQ;Quality is so so good;a small USB cable to charge;AEVRTZ6HVKKV5CVX5XBW4QQLY3NA;B07LG59NPV
R3VWD0BGB1RXGB;No battery backup and no flexible to use;user manual;AH3I5Z4W5KIRTITFSOBDBDSA23SQ;B07LG59NPV
R1PZZYC3LAWBDJ;Very good; warranty card(1year warry) and 2 pairs of extra ear tips(small and large).Buttons :The brick on the right side has the buttons.We get 1 multifunctional button (the middle one)which can be used to power on and power off.you can also attend the calls and end the calls by single pressing them.while playing music you can pause/play by single press.You can adjust the volume by the the 2 buttons which is either side of the multi functional button by single pressing.long press changes the tracks when music is being played.TopDetails Compare Questions ReviewsFrom the manufacturerCURVEIn-ear wirelessCurves where it has toIn-ear wireless12 Hrs Battery Life;AG2DKHTMNEVMFCTBVNTH6NRRKTMA;B07LG59NPV
RDBIPNQ4FXGZR;A good low budget earphone; 50 Hrs Stand-byOnyx GreyOnyx GreyCrimson RedAzure BlueKEY FEATURESBluetooth 5.0Enjoy lifestreaming and music without interruption.1 Bluetooth 5.02 In-line Control3 Voice Command4 In-built mic5 IPX5 WaterproofTHE PERFECT IN-EAR WIRELESSThis wireless earphone is designed perfectly to give you all-day comfort with a flexible neckband;AFDJVKMG73WAOX2CNN3VTFIT76UA;B07LG59NPV
RMSTOC1WCLL3X;Obsem product but sound quality is not best; comfortable silicon earbuds;AHFPVRVDCUBDIONDU5U2DAT4CVJA;B07LG59NPV
RD7IUGN9EM77P;IT IS GOOD PRODUCT; and impeccable sound is geared to be your everyday companion.ENRICHED AUDIO;AHVSH7O4J2LW4S3YH4M76PPPVLSA;B07LG59NPV
R36XQGHL3TG2S2;Not bad;Good;AHDNZMNGM6UT4M2VPRPLZ7EBWCOQ;B00AXHBBXU
R2KHO4ECNAVNOO;Good for engineers.;I use this to solve my numericals and its good.;AFI2AGCYNXV2A3SKAJRTFFX65HFQ;B00AXHBBXU
RHTRI5KXL3B0G;Good;Excellent tool for kids in learning;AEPIRPEEOWBOSQVYCEWRUCZJFSAQ;B00AXHBBXU
R1WKGP3JNWFPZA;its great !;A quality product;AFVP63GD2YFUXERJWKNLUY3NZSKQ;B00AXHBBXU
RIVY9LOY4XDM8;Good;Good product;AGFEBW3IPRHJNCKQUJTJQ2GBB3RQ;B00AXHBBXU
R15QNG3FMT58V5;200;Product is amazing and less weight good use of it and u can go for it;AHWNQOAOX5D633L5V54NRQBS6BIQ;B00AXHBBXU
R27HZ0L7SXVFCU;Good;Good;AEKO2ZDDNGZ4CMORVWODMHM7LD5A;B00AXHBBXU
R2WA1A30690THA;Superb quality;https://m.media-amazon.com/images/I/61uctVLMIjL._SY88.jpg;AHJUIXMUINDDJJDLRFHQSHGLBSTQ;B00AXHBBXU
R2UT2VQEDPGN1H;Average:/ Works but light is not that attractive.;Stand is good. But the light is not that bright. In photos it Feels bright but irl not that use of the light.Also setting up the light and stand takes bit of effort.Quality of stand and parts is average .I bought it for Rs 800 but I wont recommend u guys to pay even a rupee more than Rs 400 for it.;AH2OGGTXFZ6MSSCZB7IRRZPFOJLA;B08MCD9JFY
R1IIJGUS2SSR7Q;Photo graphy;Good product;AFV6NBHT64FRQA3KRITDIU3M7NNA;B08MCD9JFY
R3QMEGXUL7BM6J;Easy to use;I liked it as it is easy to use and helpful in clicking better pictures;AHIKT4WX23GNGZCH5KEHHVFYZYMQ;B08MCD9JFY
RJ881YNSQW00R;Easy to handle;Easy to handle..worthy..;AGQXGHRFNHL3Q7C3YGA7SESRJBRQ;B08MCD9JFY
R2BQHF6K2GYQV2;Easily portable;Great product for beginners;AHHURWLAWRA76F6ZD3SQ2LZ5PYVA;B08MCD9JFY
R3KEPYTBVTTUGK;good;good;AFI3GFCFBOM4G6QGUKQKOZYO4BGQ;B08MCD9JFY
R38643N4B91P1J;Quality and portability;Light quality is really good at this price segment;AFF57GWUKTC6BV7TNG2LEFWDVRQA;B08MCD9JFY
RATIBJBLJ4VZA;Best Budget Ring Light;I really liked it's portability as we can take this to another place easily;AGJBCJZIXDHRCB2E2W6LKVZRPKTQ;B08MCD9JFY
R3EGID2HUY7LU8;Very useful product - but hardware is not so sturdy;I used this product for about 4 months and really had no issues with it;AGT57G75IGN5AEBU77WPGOUYZMVA;B08HLZ28QC
R27APYDW4ZMR7T;Great Customer Support; until I noticed that my internet stopped working. After getting it checked I found out that the issue was in the UPS (maybe wiring cable) which stopped transmission.I contacted the customer care and I was assisted by Mr. Ankit. He was very helpful and asked me to demonstrate the issue in video and tried to ascertain the issue through other checkups too. After ascertaining that the issue is in the product he confirmed to get the default product replaced and started the issue and informed me on tentative timelines for the same. Hoping to receive the replacement soon so that I can continue uninterrupted internet !!;AHQGD54SLGLEGF2NDJAG3O7QOWJQ;B08HLZ28QC
R31XXA5MOY1R4E;Overall a good Indian product.;I have been using this product for the past four months;AEUM5B25NOTCU5KDYMVAOBN5Y5FQ;B08HLZ28QC
R3R9A3JWS33ERF;Really good to help internet running during power cuts; during this tenure I had faced no issues initially but roughly after 3 months the power back up started shrinking extremely and the least duration was under 30 minutes;AG6U536CQCCXIUB2KAMNSXV6FDRQ;B08HLZ28QC
R1EFI61RMD0Z15;Good product and effective customer support; thats when I contacted the customer support via whatsapp and I must say the whole experience with the customer support team was simply surprising. They were very polite and helpful throughout the process. It was very easy for me to explain the issue to them then at the end of the first conversation itself they arranged a replacement for the product since it is just 3-4 months old. They took all the responsibility of the issue and sent me a new product which I am currently using;AHLOOYOSGEO7R4A24UBQVT4UM2JA;B08HLZ28QC
R1LRD22T6K2R3B;Value for money; now the back up I am getting is 4+ hours which is based on my usage.So finally I am not sure how often I buy a product from this brand but I will never forget the support I received from this this brand. Cheers!!!;AG2Q3W62IHB6PTZ2ZP3W2MI3EN3Q;B08HLZ28QC
R2OI7X78Y7QIEA;Does Not support 4 hours as per the description;I purchased the product 10 days back and initial product was not working properly. But I received a replacement for that. Thanks for immediate response from the support team. I liked Oakter because it's Indian product and NOT a Chinese. As of now it's working fine and no lag in Wi-Fi connection or speed. Need to test the recharge capacity when the Power goes off. Will keep you updated after a month again by checking the results. Giving 4 Stars as of now.;AFQSUGIEHJ6OAZVRT6AUSLC7DJ2A;B08HLZ28QC
R2XQJXUXNN0A12;No backup at all;This is a really good option for those who are primarily concerned about being cut off from online meetings/calls due to frequent short term power cuts;AGBEQ2VS3TLOX5JYXV47BERXYWSA;B08HLZ28QC
R16XVVFYUNVL5L;Good but check the below mentioned things;The product was received without damaged and seal intact. Coming on to the product I bought the jazzy blue sunburn edition.Pros:Battery is good;AEKZNJLC7X57UF3F4STP3GSIIGJA;B0856HY85J
R2MGT9GPFEHTPY;Going to buy it again; used as opened from the pack it held good for about 10 hours across 4 days and still charge is leftSound- Sensible Bass and good mids as well as lows;AGPESHJAGFFNOORA77CESB7XBDDQ;B0856HY85J
R326AAFTL0LMUL;Decent headphone; not that I can discern between them.Aux available.The ear cups are quite big hence sorta provides passive noise isolation.Cons:Not foldable as well as type b charger (USB micro) typeBeing a limited edition if your ear cups wear off very miniscule chances of replacing it with suitable colorIf a person is of hot body type(emits heat or more warm then normal) there is higher chances of feeling warmth in your ears;AFP6VTPJTBO2PC47S433EJWP6MDQ;B0856HY85J
R1XBQN0IY6V5VX;Good quality headphones; as I heard the material just reflects the heat back on to ears. That's just plain uncomfortable to me.Also the build feels very flimsy and plastic-ky.Also a major drawback I felt was that whenever we switch on/off we get the built-in audio!;AFVTXEYL44JFAYLMKFO7RGRQGKNA;B0856HY85J
R1LMKF935MRJMW;waste of money;Bought it for 1499. Now after 2 years 2 months;AF62IKENODH7IRC3TVNOMP4PN2NQ;B0856HY85J
R3VHEFOX9HOCWT;Best product in this prize range. And the colour looks fabulous.; today it broke. After 6 months of use;AEPPS42KFYOB2D4EZGAE4DDSL2EA;B0856HY85J
R1JEOGWKLERZIC;Size; the red coating started peeling off. But device showed no problems. Sound is clear;AE2YPAMPW3WE3EY6YUGZTOVDZMEQ;B0856HY85J
R35KI765XWBP34;After 1 year of usage; balanced;AEAGP3KMHVFRPDKOR7TNLXYAKA6A;B0856HY85J
R2MSV2JRVJGRQN;Good;Goid;AES4PVTQ4WEANJ2E2HOJNVVBGQNQ;B07PLHTTB4
R2N6TQ3N4XSSFR;Kids love this;Best Education Gadget For Kids;AGU4YJLPDKSSANW5PJMTKRAB4TYQ;B07PLHTTB4
R3Q36Y6U3YKG6B;Simply superb;Brightness needs to improved;AFYMT7DOR34UG7SPECITTIOGLASA;B07PLHTTB4
R3B62FXQRPYCBF;Happy;Nice;AFOCWD5SWSKUUTLBP667KT6PGKOA;B07PLHTTB4
R3DSCZL1XTGQAX;Good;Good;AHSXXQ7JVBY3HIPIGY2EGEL37PKQ;B07PLHTTB4
RQSHBH1TBP4AB;Nice gift for toddlers..... Good for elders too;Liked by kids;AGZUR76DGC2434JZIPVNBWTDRIKQ;B07PLHTTB4
R18HLYU58YH1LI; to mak notes; hassle free;AFOBPWQSTMENPV7ZC2SSKSXWFQ2Q;B07PLHTTB4
RSKKY88AN663W;Nice; dust free.Can improve the screen brightness n font visibility;AE3FF4SDT3KWMHGTK4ENKBTY7M6Q;B07PLHTTB4
R3I9ZZITI5NO9G;Keys got hard after 2 months usage.;The product is very good. Keya are ergonomic. After using it for 2 months;AHJRPRAXBOIRLYMCRQ4HCACPXDVQ;B077T3BG5L
R2AO8Y28HYFSGN;Temporary buy value for money daily use; the keys are starting to get hard.. let's see how it performs in the future;AH5G5ENXXWLJAEJMD2DGGVVWCXKQ;B077T3BG5L
RVJ7OESUFXN6U;Guys please don't buy cheap keyboards online;For daily use value for money normal typing is good spacebar key is not properly pressed overall good to buy cheap product;AEZRJAZOI4QT6FMFJMPVMZEEBGIA;B077T3BG5L
R1MDDB3FYXXEVL;keys are clustered;I mean it is not a bad keyboard but i can get the same keyboard at local store for cheap price without paying for delivery so please consider this before buying.;AF7HCYB2DO4LPCOGY4TBL6SW5QXA;B077T3BG5L
